timestamp,station_id,temp_c,salinity_ppt,pressure_bar
1970-01-01 00:00:01.711000000,SEN_01,3.997471635710045,35.034579286930764,99.3727177173954
1970-01-01 00:00:01.711000000,SEN_03,3.997505589216028,34.94568505274662,99.70388526638828
1970-01-01 00:00:01.711000000,SEN_04,3.9711957206148383,35.06731332911684,100.30915329829972
1970-01-01 00:00:01.711000000,SEN_02,4.083551637262589,34.96462864218421,99.28084794427237
1970-01-01 00:00:01.711000012,SEN_02,3.985667462943866,34.97007639982827,99.09928428603284
1970-01-01 00:00:01.711000012,SEN_04,3.8893523601442377,35.01521448537116,99.5998298401331
1970-01-01 00:00:01.711000025,SEN_03,3.860253355267377,34.96699235923252,99.39994812078326
1970-01-01 00:00:01.711000025,SEN_01,4.11980897744325,34.94005609486994,100.48833700316383
1970-01-01 00:00:01.711000025,SEN_04,4.026421951550389,34.962770262397896,100.92578293410118
1970-01-01 00:00:01.711000025,SEN_02,4.024613598951789,34.9562794946111,99.00973585932044
1970-01-01 00:00:01.711000037,SEN_04,3.884239168000144,34.989742276661616,99.68650572292032
1970-01-01 00:00:01.711000037,SEN_03,4.066556875120248,35.002066827255206,99.25787485647052
1970-01-01 00:00:01.711000037,SEN_01,4.135537910080732,35.0842020369356,99.31901416540944
1970-01-01 00:00:01.711000037,SEN_02,4.058877245231507,35.02053556149536,98.98144185892004
1970-01-01 00:00:01.711000050,SEN_03,4.127859218882033,35.065591077593,101.17453108364184
1970-01-01 00:00:01.711000050,SEN_02,3.905423520500323,34.92330608486108,100.1121098753014
1970-01-01 00:00:01.711000050,SEN_01,4.023939165239286,35.00447962656659,98.62030418005368
1970-01-01 00:00:01.711000062,SEN_04,4.055551559871028,34.964451764220776,100.30901091078968
1970-01-01 00:00:01.711000062,SEN_02,3.92486247775452,35.022416602797605,100.38793999132706
1970-01-01 00:00:01.711000062,SEN_01,3.921078317946449,34.9627962704115,100.02287196344491
1970-01-01 00:00:01.711000062,SEN_03,4.181169609051466,34.976826411218646,99.79334873720242
1970-01-01 00:00:01.711000075,SEN_02,3.9343016751542224,35.02267651638026,99.50930201372462
1970-01-01 00:00:01.711000075,SEN_04,4.174283757235177,34.95081018806438,99.48737809741758
1970-01-01 00:00:01.711000075,SEN_03,4.009796536557455,35.02786006625776,101.512430338661
1970-01-01 00:00:01.711000075,SEN_01,3.967108874563061,35.07919734227133,99.3209038394126
1970-01-01 00:00:01.711000087,SEN_02,3.936049462945749,35.01973520146075,99.34974591148516
1970-01-01 00:00:01.711000087,SEN_04,4.063633915812625,34.97081203421237,99.6226423747792
1970-01-01 00:00:01.711000087,SEN_03,4.036530932957134,34.95678881086898,99.99656086573414
1970-01-01 00:00:01.711000087,SEN_01,4.129741948278585,34.99359973894403,99.7762039914052
1970-01-01 00:00:01.711000100,SEN_04,3.9865491453601263,34.99357321490704,101.074207887404
1970-01-01 00:00:01.711000100,SEN_01,4.067134901365107,35.084166398858066,99.76241193749856
1970-01-01 00:00:01.711000112,SEN_02,4.182714578203237,34.99673523094156,99.0065483230498
1970-01-01 00:00:01.711000112,SEN_03,3.9319332513511513,34.96960008290007,100.34651587479838
1970-01-01 00:00:01.711000112,SEN_04,3.869418683051181,34.98939454979747,100.33211278590416
1970-01-01 00:00:01.711000112,SEN_01,4.037846304077186,34.95394727915032,101.34583214026394
1970-01-01 00:00:01.711000125,SEN_04,3.909104333053644,34.98462081973652,100.87702006782978
1970-01-01 00:00:01.711000125,SEN_02,4.127563382889846,35.038769230654395,98.97249220622328
1970-01-01 00:00:01.711000125,SEN_03,4.076825586280358,35.02878468082315,99.4168615497722
1970-01-01 00:00:01.711000125,SEN_01,3.968460681500253,35.01045118139027,99.65098461092435
1970-01-01 00:00:01.711000137,SEN_03,4.005524598753678,35.02560368535259,98.70762460726311
1970-01-01 00:00:01.711000137,SEN_01,3.903364038677525,34.98821500730533,99.79918899447232
1970-01-01 00:00:01.711000137,SEN_04,4.147198748303767,35.02530802802185,99.15325293658591
1970-01-01 00:00:01.711000150,SEN_01,3.929731766352585,34.914281128150506,99.67603251717982
1970-01-01 00:00:01.711000150,SEN_03,4.03241951403492,35.021945169503745,99.7548547753327
1970-01-01 00:00:01.711000150,SEN_02,4.009960103000945,35.04498612260011,100.24778746910437
1970-01-01 00:00:01.711000150,SEN_04,4.076630840675996,34.96989359944793,100.41410091633756
1970-01-01 00:00:01.711000162,SEN_03,3.9048580322703312,35.00019081369391,99.9861351312512
1970-01-01 00:00:01.711000162,SEN_02,4.078321793762402,35.037519440203006,100.70229341926478
1970-01-01 00:00:01.711000162,SEN_04,4.110269203495471,34.92901093293646,101.21957103805018
1970-01-01 00:00:01.711000162,SEN_01,3.897762672891136,34.9809829259627,101.79318360079571
1970-01-01 00:00:01.711000175,SEN_02,4.0463371065913565,34.98568516856945,100.23615633793118
1970-01-01 00:00:01.711000175,SEN_03,3.971090285699092,34.969411521191375,100.13135015318588
1970-01-01 00:00:01.711000175,SEN_04,3.9975668692812634,34.93335170843571,101.00221855464824
1970-01-01 00:00:01.711000175,SEN_01,3.923267604744538,34.96612460051887,99.65935758826356
1970-01-01 00:00:01.711000187,SEN_03,3.862136346083345,35.041174046394644,100.16204655646794
1970-01-01 00:00:01.711000187,SEN_01,3.9947523122762663,35.03510930339577,98.94633851951198
1970-01-01 00:00:01.711000187,SEN_02,4.079811434333931,35.03040606278012,99.5489149055271
